==============================================================================
==============================================================================
Fri. Jul. 18 2014                  LANDSAT 1                       Time: 18:14
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101407172653_00681                          Path / Row - 36 / 32
Reference Image: L11XXX1173191170101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 72.9%
Rank   2 -- 27.1%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0360322565   40.44759   -106.00283     0.39     -0.70     0.80     2 
0360322566   40.44793   -105.96321     0.19     -0.28     0.34     1 
0360322567   40.44825   -105.92359     0.36     -0.25     0.44     1 
0360322568   40.44856   -105.88397     0.63      0.01     0.63     2 
0360322569   40.44886   -105.84435    -0.06     -0.41     0.42     1 
0360322570   40.44914   -105.80473    -0.12     -0.57     0.59     2 
0360322571   40.44941   -105.76511    -0.09     -0.68     0.69     2 
0360322572   40.44966   -105.72549    -0.19     -0.50     0.54     2 
0360322574   40.45013   -105.64625     0.40     -0.28     0.49     1 
0360322576   40.45055   -105.56701     0.08     -0.20     0.22     1 
0360322577   40.45074   -105.52738     0.20     -0.49     0.53     2 
0360322578   40.45091   -105.48776     0.29     -0.38     0.48     1 
0360322579   40.45107   -105.44814     0.19     -0.50     0.54     2 
0360322580   40.45122   -105.40851     0.26     -0.48     0.54     2 
0360322581   40.45135   -105.36889     0.35     -0.47     0.59     2 
0360322582   40.45147   -105.32927     0.20     -0.34     0.40     1 
0360322583   40.45158   -105.28964     0.05     -0.25     0.26     1 
0360322586   40.45181   -105.17077     0.52     -0.02     0.52     2 
0360322589   40.45193   -105.05189    -0.25     -0.41     0.48     1 
0360322633   40.41891   -106.27963     0.60     -0.32     0.68     2 
0360322636   40.42016   -106.16084     0.52     -0.52     0.74     2 
0360322638   40.42093   -106.08164     0.52     -0.48     0.71     2 
0360322639   40.42130   -106.04204     0.40     -0.20     0.45     1 
0360322640   40.42165   -106.00244     0.26     -0.34     0.43     1 
0360322641   40.42198   -105.96284    -0.07     -0.31     0.32     1 
0360322642   40.42231   -105.92324     0.15     -0.08     0.17     1 
0360322644   40.42291   -105.84403    -0.15     -0.29     0.33     1 
0360322645   40.42319   -105.80442    -0.37     -0.24     0.44     1 
0360322646   40.42346   -105.76482    -0.20     -0.15     0.25     1 
0360322648   40.42396   -105.68561     0.41     -0.08     0.42     1 
0360322649   40.42419   -105.64600     0.06     -0.45     0.46     1 
0360322650   40.42440   -105.60640     0.10     -0.43     0.44     1 
0360322652   40.42479   -105.52718     0.37     -0.30     0.47     1 
0360322653   40.42497   -105.48757     0.25     -0.51     0.57     2 
0360322654   40.42513   -105.44796     0.16     -0.63     0.65     2 
0360322655   40.42527   -105.40836     0.13     -0.66     0.67     2 
0360322656   40.42540   -105.36875     0.17     -0.66     0.68     2 
0360322657   40.42552   -105.32914     0.18     -0.48     0.52     2 
0360322658   40.42563   -105.28953    -0.02     -0.27     0.27     1 
0360322659   40.42572   -105.24992    -0.04     -0.26     0.27     1 
0360322663   40.42596   -105.09148    -0.21     -0.07     0.22     1 
0360322665   40.42599   -105.01226     0.24      0.65     0.70     2 
0360322682   40.42410   -104.33891     0.38     -0.39     0.55     2 
0360322707   40.39253   -106.31872     0.24     -0.16     0.29     1 
0360322708   40.39297   -106.27914     0.35     -0.08     0.36     1 
0360322709   40.39340   -106.23956     0.64     -0.31     0.71     2 
0360322711   40.39422   -106.16039     0.71     -0.34     0.78     2 
0360322712   40.39461   -106.12081     0.51     -0.16     0.53     2 
0360322713   40.39499   -106.08123     0.42     -0.27     0.50     1 
0360322715   40.39570   -106.00205     0.34     -0.25     0.43     1 
0360322716   40.39604   -105.96247     0.16     -0.24     0.29     1 
0360322717   40.39636   -105.92288     0.33     -0.26     0.42     1 
0360322719   40.39697   -105.84370     0.22     -0.30     0.37     1 
0360322720   40.39725   -105.80411    -0.27     -0.08     0.28     1 
0360322721   40.39752   -105.76453    -0.48     -0.08     0.48     1 
0360322723   40.39802   -105.68534    -0.07      0.38     0.38     1 
0360322724   40.39824   -105.64575     0.22     -0.43     0.48     1 
0360322725   40.39846   -105.60616     0.43     -0.65     0.77     2 
0360322726   40.39866   -105.56657     0.33     -0.47     0.58     2 
0360322727   40.39885   -105.52698     0.26     -0.41     0.48     1 
0360322728   40.39902   -105.48739    -0.04     -0.39     0.39     1 
0360322729   40.39918   -105.44779    -0.04     -0.28     0.29     1 
0360322730   40.39933   -105.40820    -0.00     -0.42     0.42     1 
0360322731   40.39946   -105.36861     0.04     -0.55     0.56     2 
0360322732   40.39958   -105.32901     0.26     -0.66     0.71     2 
0360322733   40.39968   -105.28942     0.21     -0.52     0.56     2 
0360322734   40.39978   -105.24982     0.11     -0.34     0.36     1 
0360322738   40.40001   -105.09144    -0.44     -0.16     0.47     1 
0360322782   40.36659   -106.31821     0.31     -0.12     0.33     1 
0360322783   40.36703   -106.27865     0.09      0.21     0.22     1 
0360322784   40.36746   -106.23908     0.46     -0.06     0.46     1 
0360322785   40.36788   -106.19952     0.32     -0.06     0.33     1 
0360322788   40.36905   -106.08081     0.37     -0.22     0.43     1 
0360322790   40.36976   -106.00167     0.46     -0.32     0.56     2 
0360322791   40.37010   -105.96210     0.36     -0.26     0.45     1 
0360322792   40.37042   -105.92253     0.49     -0.22     0.54     2 
0360322793   40.37073   -105.88295     0.21     -0.10     0.23     1 
0360322794   40.37103   -105.84338     0.08     -0.18     0.20     1 
0360322795   40.37131   -105.80381     0.14     -0.23     0.27     1 
0360322797   40.37183   -105.72466     0.26      0.16     0.30     1 
0360322799   40.37230   -105.64551     0.11     -0.12     0.16     1 
0360322800   40.37251   -105.60593     0.26     -0.61     0.67     2 
0360322801   40.37271   -105.56635     0.40     -0.40     0.56     2 
0360322802   40.37290   -105.52678     0.20     -0.37     0.42     1 
0360322803   40.37307   -105.48720    -0.10     -0.51     0.52     2 
0360322804   40.37323   -105.44762     0.27     -0.41     0.49     1 
0360322805   40.37338   -105.40804     0.27     -0.56     0.62     2 
0360322806   40.37351   -105.36846     0.22     -0.50     0.55     2 
0360322807   40.37363   -105.32889    -0.00     -0.39     0.39     1 
0360322808   40.37374   -105.28931    -0.02     -0.37     0.37     1 
0360322809   40.37383   -105.24973     0.05     -0.24     0.25     1 
0360322810   40.37391   -105.21015     0.21     -0.25     0.32     1 
0360322857   40.34065   -106.31771     0.20      0.08     0.22     1 
0360322858   40.34109   -106.27816     0.10      0.13     0.16     1 
0360322860   40.34194   -106.19906     0.34      0.07     0.35     1 
0360322861   40.34234   -106.15950     0.01      0.26     0.26     1 
0360322862   40.34273   -106.11995     0.34      0.26     0.43     1 
0360322863   40.34311   -106.08040     0.68      0.06     0.69     2 
0360322864   40.34347   -106.04084     0.58     -0.07     0.58     2 
0360322865   40.34382   -106.00129     0.31     -0.01     0.31     1 
0360322866   40.34416   -105.96173     0.34     -0.18     0.38     1 
0360322867   40.34448   -105.92217     0.41      0.04     0.41     1 
0360322868   40.34479   -105.88262     0.19      0.03     0.19     1 
0360322869   40.34508   -105.84306     0.10     -0.10     0.14     1 
0360322870   40.34536   -105.80350    -0.10     -0.28     0.29     1 
0360322875   40.34657   -105.60570     0.39     -0.38     0.55     2 
0360322876   40.34677   -105.56614     0.24     -0.34     0.42     1 
0360322877   40.34696   -105.52657     0.04     -0.20     0.21     1 
0360322878   40.34713   -105.48701     0.11     -0.60     0.61     2 
0360322879   40.34729   -105.44745     0.43     -0.49     0.65     2 
0360322880   40.34743   -105.40789     0.25     -0.61     0.66     2 
0360322881   40.34757   -105.36832     0.29     -0.48     0.56     2 
0360322882   40.34769   -105.32876     0.05     -0.34     0.35     1 
0360322883   40.34779   -105.28920     0.08     -0.25     0.26     1 
0360322884   40.34788   -105.24963     0.24     -0.15     0.28     1 
0360322887   40.34808   -105.13094    -0.11     -0.24     0.26     1 
0360322932   40.31471   -106.31721     0.25      0.11     0.28     1 
0360322933   40.31515   -106.27767     0.20      0.09     0.22     1 
0360322934   40.31558   -106.23813     0.30      0.13     0.32     1 
0360322935   40.31600   -106.19860     0.36      0.05     0.36     1 
0360322936   40.31640   -106.15906     0.29      0.05     0.29     1 
0360322937   40.31679   -106.11952     0.04      0.21     0.22     1 
0360322938   40.31717   -106.07998     0.79      0.14     0.80     2 
0360322939   40.31753   -106.04044     0.73      0.08     0.73     2 
0360322940   40.31788   -106.00090     0.35      0.10     0.36     1 
0360322941   40.31821   -105.96136    -0.18      0.14     0.23     1 
0360322942   40.31853   -105.92182    -0.26      0.10     0.28     1 
0360322943   40.31884   -105.88228     0.20     -0.03     0.20     1 
0360322944   40.31914   -105.84274    -0.04     -0.10     0.11     1 
0360322945   40.31942   -105.80319    -0.06     -0.14     0.16     1 
0360322946   40.31969   -105.76365     0.26     -0.18     0.31     1 
0360322949   40.32041   -105.64501    -0.06     -0.07     0.09     1 
0360322950   40.32062   -105.60547     0.09     -0.12     0.15     1 
0360322951   40.32082   -105.56592     0.11     -0.23     0.26     1 
0360322952   40.32101   -105.52637     0.09     -0.03     0.10     1 
0360322953   40.32118   -105.48682     0.17     -0.55     0.58     2 
0360322954   40.32134   -105.44728     0.46     -0.50     0.68     2 
0360322955   40.32149   -105.40773     0.51     -0.59     0.77     2 
0360322956   40.32162   -105.36818     0.48     -0.49     0.69     2 
0360322957   40.32174   -105.32863     0.03     -0.30     0.30     1 
0360322958   40.32185   -105.28909     0.14     -0.08     0.16     1 
0360322959   40.32194   -105.24954     0.13     -0.29     0.32     1 
0360322961   40.32208   -105.17044    -0.10     -0.10     0.14     1 
0360322962   40.32213   -105.13089    -0.05     -0.35     0.35     1 
0360322963   40.32217   -105.09134     0.05     -0.05     0.07     1 
0360322964   40.32220   -105.05179    -0.40     -0.23     0.46     1 
0360323007   40.28877   -106.31670     0.54      0.14     0.56     2 
0360323008   40.28921   -106.27718     0.17      0.19     0.26     1 
0360323009   40.28964   -106.23766     0.28      0.16     0.33     1 
0360323010   40.29006   -106.19814     0.37      0.11     0.39     1 
0360323011   40.29046   -106.15862     0.36      0.25     0.44     1 
0360323012   40.29085   -106.11909     0.14      0.12     0.18     1 
0360323013   40.29122   -106.07957     0.45      0.15     0.47     1 
0360323015   40.29193   -106.00052     0.17      0.12     0.21     1 
0360323016   40.29227   -105.96099     0.05      0.17     0.18     1 
0360323017   40.29259   -105.92147    -0.13      0.09     0.15     1 
0360323019   40.29319   -105.84241    -0.01     -0.01     0.02     1 
0360323020   40.29347   -105.80288    -0.12     -0.00     0.12     1 
0360323021   40.29374   -105.76336     0.05     -0.12     0.13     1 
0360323022   40.29400   -105.72383    -0.05     -0.04     0.06     1 
0360323024   40.29446   -105.64477    -0.01      0.06     0.06     1 
0360323025   40.29468   -105.60523    -0.30      0.36     0.47     1 
0360323026   40.29488   -105.56570     0.08      0.04     0.09     1 
0360323027   40.29506   -105.52617    -0.02     -0.01     0.02     1 
0360323028   40.29524   -105.48664     0.42     -0.38     0.57     2 
0360323029   40.29540   -105.44711     0.34     -0.40     0.52     2 
0360323030   40.29554   -105.40757     0.24     -0.32     0.40     1 
0360323031   40.29567   -105.36804     0.16     -0.09     0.18     1 
0360323032   40.29579   -105.32851     0.06     -0.06     0.08     1 
0360323033   40.29590   -105.28897     0.17     -0.09     0.19     1 
0360323034   40.29599   -105.24944     0.24     -0.05     0.25     1 
0360323035   40.29607   -105.20991     0.17     -0.18     0.24     1 
0360323039   40.29625   -105.05177    -0.45     -0.02     0.45     1 
0360323082   40.26283   -106.31620     0.35      0.37     0.51     2 
0360323083   40.26327   -106.27669     0.26      0.31     0.41     1 
0360323084   40.26370   -106.23719     0.30      0.19     0.35     1 
0360323085   40.26411   -106.19768     0.42      0.12     0.44     1 
0360323086   40.26452   -106.15817     0.37      0.26     0.45     1 
0360323087   40.26490   -106.11867     0.13      0.10     0.17     1 
0360323088   40.26528   -106.07916     0.45     -0.02     0.45     1 
0360323090   40.26599   -106.00014    -0.09     -0.08     0.12     1 
0360323091   40.26633   -105.96063     0.10      0.14     0.17     1 
0360323092   40.26665   -105.92112     0.16      0.13     0.20     1 
0360323093   40.26695   -105.88160    -0.08     -0.25     0.26     1 
0360323094   40.26725   -105.84209    -0.05      0.07     0.09     1 
0360323095   40.26753   -105.80258    -0.02      0.39     0.39     1 
0360323096   40.26780   -105.76306     0.11      0.09     0.14     1 
0360323097   40.26805   -105.72355     0.01      0.16     0.16     1 
0360323100   40.26873   -105.60500     0.62     -0.24     0.67     2 
0360323101   40.26893   -105.56549    -0.11      0.16     0.19     1 
0360323102   40.26912   -105.52597     0.19     -0.17     0.25     1 
0360323103   40.26929   -105.48645     0.47     -0.19     0.51     2 
0360323104   40.26945   -105.44694     0.26     -0.27     0.37     1 
0360323105   40.26960   -105.40742     0.04      0.07     0.08     1 
0360323106   40.26973   -105.36790     0.21     -0.08     0.22     1 
0360323107   40.26985   -105.32838     0.16     -0.04     0.16     1 
0360323108   40.26995   -105.28886     0.07     -0.08     0.10     1 
0360323109   40.27004   -105.24935     0.15     -0.18     0.23     1 
0360323110   40.27012   -105.20983     0.09      0.25     0.27     1 
0360323157   40.23689   -106.31570     0.27      0.36     0.45     1 
0360323158   40.23733   -106.27621     0.41      0.35     0.54     2 
0360323159   40.23776   -106.23672     0.32      0.06     0.33     1 
0360323160   40.23817   -106.19722     0.39      0.35     0.53     2 
0360323161   40.23857   -106.15773     0.25      0.35     0.43     1 
0360323162   40.23896   -106.11824     0.26      0.26     0.36     1 
0360323163   40.23934   -106.07874     0.48      0.02     0.48     1 
0360323164   40.23970   -106.03925     0.19      0.38     0.42     1 
0360323165   40.24005   -105.99976     0.19      0.34     0.39     1 
0360323166   40.24038   -105.96026     0.13      0.29     0.31     1 
0360323167   40.24070   -105.92076     0.22      0.29     0.36     1 
0360323168   40.24101   -105.88127    -0.04     -0.02     0.04     1 
0360323169   40.24130   -105.84177    -0.15      0.12     0.19     1 
0360323170   40.24159   -105.80227    -0.11      0.45     0.46     1 
0360323171   40.24185   -105.76277     0.03      0.14     0.14     1 
0360323172   40.24211   -105.72327     0.49      0.16     0.52     2 
0360323173   40.24235   -105.68377     0.35      0.17     0.39     1 
0360323175   40.24279   -105.60477     0.76     -0.18     0.78     2 
0360323176   40.24298   -105.56527    -0.24      0.48     0.53     2 
0360323177   40.24317   -105.52577     0.37     -0.18     0.41     1 
0360323178   40.24334   -105.48627     0.43      0.03     0.43     1 
0360323179   40.24350   -105.44676     0.21     -0.04     0.21     1 
0360323180   40.24365   -105.40726     0.06      0.05     0.08     1 
0360323181   40.24378   -105.36776    -0.15      0.20     0.25     1 
0360323182   40.24390   -105.32826     0.15     -0.04     0.16     1 
0360323183   40.24401   -105.28875     0.07      0.08     0.11     1 
0360323184   40.24410   -105.24925    -0.04      0.09     0.10     1 
0360323187   40.24429   -105.13074    -0.25      0.17     0.30     1 
0360323200   40.24373   -104.61719    -0.36     -0.27     0.45     1 
0360323233   40.21139   -106.27572     0.52      0.56     0.77     2 
0360323234   40.21182   -106.23624     0.57      0.20     0.60     2 
0360323235   40.21223   -106.19677     0.38      0.42     0.56     2 
0360323236   40.21263   -106.15729     0.25      0.41     0.48     1 
0360323237   40.21302   -106.11781     0.34      0.29     0.45     1 
0360323238   40.21339   -106.07833     0.25      0.39     0.47     1 
0360323239   40.21376   -106.03885     0.20      0.21     0.29     1 
0360323240   40.21410   -105.99937     0.16      0.37     0.40     1 
0360323241   40.21444   -105.95989     0.34      0.44     0.56     2 
0360323242   40.21476   -105.92041     0.32      0.43     0.53     2 
0360323243   40.21507   -105.88093     0.14      0.21     0.25     1 
0360323244   40.21536   -105.84145    -0.11      0.13     0.17     1 
0360323247   40.21616   -105.72300     0.08      0.47     0.48     1 
0360323249   40.21663   -105.64403     0.51      0.13     0.53     2 
0360323250   40.21684   -105.60454     0.03      0.17     0.18     1 
0360323251   40.21704   -105.56506    -0.01      0.07     0.07     1 
0360323252   40.21722   -105.52557     0.10     -0.01     0.10     1 
0360323253   40.21740   -105.48608     0.22     -0.15     0.27     1 
0360323254   40.21756   -105.44660     0.17     -0.06     0.18     1 
0360323255   40.21770   -105.40711    -0.05      0.02     0.05     1 
0360323256   40.21784   -105.36762    -0.32      0.08     0.33     1 
0360323257   40.21795   -105.32813    -0.00      0.04     0.04     1 
0360323262   40.21834   -105.13069    -0.32      0.05     0.32     1 
0360323266   40.21842   -104.97273    -0.16     -0.25     0.30     1 
0360323309   40.18588   -106.23577     0.43      0.34     0.55     2 
0360323310   40.18629   -106.19631     0.42      0.28     0.51     2 
0360323311   40.18669   -106.15685     0.22      0.25     0.34     1 
0360323312   40.18708   -106.11739     0.23      0.20     0.31     1 
0360323313   40.18745   -106.07792     0.22      0.36     0.42     1 
0360323314   40.18781   -106.03846     0.30      0.13     0.33     1 
0360323315   40.18816   -105.99899     0.62      0.20     0.65     2 
0360323316   40.18850   -105.95953     0.39      0.39     0.55     2 
0360323317   40.18881   -105.92006     0.48      0.57     0.75     2 
0360323321   40.18996   -105.76219    -0.24      0.13     0.27     1 
0360323322   40.19022   -105.72272    -0.09      0.41     0.42     1 
0360323324   40.19068   -105.64378     0.01      0.24     0.24     1 
0360323325   40.19089   -105.60431    -0.38      0.35     0.52     2 
0360323327   40.19128   -105.52537     0.10      0.05     0.12     1 
0360323328   40.19145   -105.48590     0.07      0.16     0.17     1 
0360323329   40.19161   -105.44642     0.20      0.12     0.24     1 
0360323330   40.19176   -105.40695     0.02      0.25     0.25     1 
0360323331   40.19189   -105.36748    -0.09      0.18     0.21     1 
0360323332   40.19201   -105.32801     0.04      0.11     0.12     1 
0360323333   40.19211   -105.28853     0.08      0.27     0.28     1 
0360323336   40.19235   -105.17011    -0.77     -0.15     0.79     2 
0360323384   40.15993   -106.23530     0.59      0.42     0.72     2 
0360323385   40.16035   -106.19586     0.40      0.50     0.64     2 
0360323386   40.16075   -106.15641     0.22      0.24     0.33     1 
0360323387   40.16114   -106.11696     0.20      0.28     0.35     1 
0360323388   40.16151   -106.07751     0.02      0.34     0.35     1 
0360323389   40.16187   -106.03806     0.06      0.37     0.38     1 
0360323390   40.16222   -105.99861     0.50      0.47     0.69     2 
0360323391   40.16255   -105.95916    -0.20      0.33     0.39     1 
0360323392   40.16287   -105.91971     0.43      0.08     0.43     1 
0360323395   40.16375   -105.80135    -0.18      0.39     0.43     1 
0360323396   40.16402   -105.76190     0.01      0.10     0.10     1 
0360323397   40.16427   -105.72245     0.45      0.20     0.49     1 
0360323401   40.16515   -105.56462    -0.22      0.23     0.32     1 
0360323402   40.16533   -105.52517    -0.16      0.35     0.38     1 
0360323403   40.16551   -105.48571     0.06      0.18     0.19     1 
0360323404   40.16566   -105.44625     0.08      0.16     0.18     1 
0360323405   40.16581   -105.40680     0.02      0.13     0.13     1 
0360323406   40.16594   -105.36734    -0.03      0.17     0.17     1 
0360323407   40.16606   -105.32788     0.05      0.08     0.09     1 
0360323408   40.16616   -105.28842     0.09      0.09     0.13     1 
0360323414   40.16651   -105.05167     0.69     -0.29     0.75     2 
0360323456   40.13267   -106.35312     0.06      0.23     0.24     1 
0360323460   40.13441   -106.19540     0.36      0.39     0.53     2 
0360323462   40.13519   -106.11654     0.40      0.19     0.44     1 
0360323463   40.13557   -106.07710     0.31      0.38     0.49     1 
0360323464   40.13593   -106.03767     0.21      0.53     0.57     2 
0360323466   40.13661   -105.95880    -0.37      0.50     0.62     2 
0360323468   40.13723   -105.87992     0.20      0.05     0.21     1 
0360323469   40.13753   -105.84049    -0.02      0.11     0.11     1 
0360323470   40.13781   -105.80105    -0.41      0.64     0.76     2 
0360323472   40.13832   -105.72217    -0.08      0.04     0.09     1 
0360323473   40.13856   -105.68273     0.08      0.17     0.19     1 
0360323476   40.13920   -105.56441    -0.66      0.15     0.68     2 
0360323478   40.13956   -105.48553     0.10      0.16     0.19     1 
0360323479   40.13972   -105.44608     0.01      0.15     0.15     1 
0360323480   40.13986   -105.40664     0.01      0.19     0.19     1 
0360323481   40.13999   -105.36720     0.04      0.24     0.24     1 
0360323482   40.14011   -105.32776     0.09      0.31     0.32     1 
0360323483   40.14022   -105.28831     0.19      0.03     0.19     1 
0360323485   40.14039   -105.20943    -0.34      0.37     0.50     2 
0360323531   40.10673   -106.35261     0.09      0.13     0.16     1 
0360323536   40.10886   -106.15553     0.45      0.55     0.71     2 
0360323539   40.10998   -106.03727     0.56      0.59     0.82     2 
0360323543   40.11129   -105.87959     0.46      0.09     0.47     1 
0360323544   40.11158   -105.84017     0.28      0.28     0.40     1 
0360323547   40.11238   -105.72190    -0.05      0.59     0.59     2 
0360323548   40.11262   -105.68247    -0.02      0.17     0.17     1 
0360323549   40.11284   -105.64305     0.71      0.29     0.77     2 
0360323550   40.11306   -105.60362     0.35     -0.00     0.35     1 
0360323551   40.11325   -105.56419    -0.16      0.51     0.53     2 
0360323553   40.11361   -105.48534    -0.05      0.22     0.22     1 
0360323554   40.11377   -105.44591     0.08      0.24     0.26     1 
0360323555   40.11391   -105.40649     0.01      0.32     0.32     1 
0360323556   40.11405   -105.36706     0.00      0.40     0.40     1 
0360323557   40.11416   -105.32763     0.02      0.49     0.49     1 
0360323606   40.08079   -106.35209     0.34      0.29     0.45     1 
0360323613   40.08368   -106.07628     0.22      0.45     0.50     2 
0360323614   40.08404   -106.03688     0.65      0.23     0.69     2 
0360323615   40.08439   -105.99747     0.52      0.49     0.72     2 
0360323618   40.08534   -105.87926     0.23      0.47     0.53     2 
0360323619   40.08564   -105.83985     0.32      0.26     0.41     1 
0360323620   40.08591   -105.80044     0.11      0.30     0.32     1 
0360323621   40.08618   -105.76103     0.02      0.14     0.14     1 
0360323623   40.08667   -105.68221     0.26      0.51     0.57     2 
0360323624   40.08690   -105.64280     0.55      0.35     0.65     2 
0360323625   40.08711   -105.60339     0.21      0.18     0.27     1 
0360323626   40.08731   -105.56398    -0.25      0.19     0.31     1 
0360323627   40.08749   -105.52457    -0.13     -0.07     0.14     1 
0360323628   40.08767   -105.48516    -0.05      0.10     0.11     1 
0360323629   40.08782   -105.44575     0.06      0.34     0.35     1 
0360323630   40.08797   -105.40633     0.23      0.37     0.44     1 
0360323631   40.08810   -105.36692     0.01      0.48     0.48     1 
0360323632   40.08822   -105.32751     0.01      0.51     0.51     2 
0360323687   40.05736   -106.11526     0.30     -0.04     0.30     1 
0360323690   40.05844   -105.99710     0.43      0.28     0.52     2 
0360323693   40.05940   -105.87892     0.17      0.32     0.36     1 
0360323694   40.05969   -105.83953     0.27      0.25     0.36     1 
0360323695   40.05997   -105.80014     0.30      0.31     0.43     1 
0360323697   40.06049   -105.72135     0.13      0.07     0.15     1 
0360323698   40.06073   -105.68195     0.60      0.44     0.74     2 
0360323701   40.06136   -105.56377    -0.27      0.23     0.36     1 
0360323702   40.06155   -105.52437     0.16      0.03     0.16     1 
0360323703   40.06172   -105.48497     0.12      0.10     0.16     1 
0360323704   40.06188   -105.44558     0.14      0.16     0.21     1 
0360323705   40.06202   -105.40618     0.18      0.33     0.38     1 
0360323706   40.06215   -105.36678    -0.01      0.41     0.41     1 
0360323707   40.06227   -105.32738    -0.03      0.48     0.48     1 
0360323710   40.06254   -105.20919     0.20      0.01     0.20     1 
0360323759   40.03023   -106.23296    -0.01      0.25     0.25     1 
0360323760   40.03064   -106.19359    -0.43      0.70     0.82     2 
0360323763   40.03179   -106.07547     0.35      0.29     0.46     1 
0360323764   40.03215   -106.03609     0.36      0.09     0.37     1 
0360323767   40.03315   -105.91797     0.56      0.38     0.67     2 
0360323768   40.03345   -105.87859     0.13      0.34     0.36     1 
0360323769   40.03375   -105.83921     0.16      0.20     0.26     1 
0360323770   40.03402   -105.79983     0.40      0.32     0.51     2 
0360323772   40.03454   -105.72107    -0.11      0.02     0.11     1 
0360323773   40.03478   -105.68170     0.03      0.26     0.26     1 
0360323776   40.03542   -105.56355    -0.14      0.11     0.18     1 
0360323778   40.03577   -105.48479     0.14      0.23     0.27     1 
0360323779   40.03593   -105.44541     0.10      0.19     0.22     1 
0360323780   40.03607   -105.40602     0.52      0.26     0.58     2 
0360323781   40.03621   -105.36664     0.08      0.30     0.31     1 
0360323782   40.03632   -105.32726    -0.05      0.39     0.39     1 
0360323785   40.03660   -105.20911    -0.15      0.58     0.60     2 
0360323786   40.03666   -105.16973    -0.20      0.28     0.34     1 
0360323838   40.00585   -106.07506     0.36      0.30     0.47     1 
0360323840   40.00655   -105.99634     0.72      0.01     0.72     2 
0360323841   40.00689   -105.95698     0.36      0.26     0.45     1 
0360323842   40.00720   -105.91762     0.39      0.28     0.48     1 
0360323843   40.00751   -105.87826     0.31      0.37     0.48     1 
0360323844   40.00780   -105.83889     0.11      0.20     0.23     1 
0360323845   40.00808   -105.79953     0.57      0.29     0.64     2 
0360323847   40.00859   -105.72080    -0.06      0.14     0.15     1 
0360323851   40.00947   -105.56334     0.01     -0.03     0.03     1 
0360323852   40.00965   -105.52397     0.14     -0.03     0.14     1 
0360323853   40.00982   -105.48461     0.30      0.05     0.30     1 
0360323854   40.00998   -105.44524     0.20      0.17     0.26     1 
0360323855   40.01013   -105.40587     0.27      0.04     0.27     1 
0360323856   40.01026   -105.36650     0.05      0.33     0.33     1 
0360323857   40.01038   -105.32714    -0.03      0.39     0.39     1 
0360323860   40.01065   -105.20903    -0.28      0.54     0.61     2 
0360323861   40.01071   -105.16966    -0.47      0.15     0.49     1 
0360323878   40.00976   -104.50040    -0.38      0.58     0.69     2 
0360323913   39.97991   -106.07465     0.29      0.28     0.40     1 
0360323914   39.98027   -106.03531     0.27      0.10     0.29     1 
0360323916   39.98094   -105.95662     0.44      0.16     0.47     1 
0360323917   39.98126   -105.91727     0.42      0.39     0.58     2 
0360323918   39.98156   -105.87792     0.34      0.08     0.35     1 
0360323919   39.98186   -105.83858     0.12      0.21     0.24     1 
0360323920   39.98213   -105.79923     0.19      0.17     0.25     1 
0360323921   39.98240   -105.75988     0.19      0.23     0.30     1 
0360323922   39.98265   -105.72053     0.03      0.18     0.19     1 
0360323924   39.98311   -105.64183    -0.09      0.14     0.17     1 
0360323925   39.98332   -105.60248    -0.15      0.21     0.26     1 
0360323926   39.98352   -105.56313     0.23     -0.05     0.24     1 
0360323927   39.98371   -105.52378     0.20      0.01     0.20     1 
0360323928   39.98388   -105.48442     0.02      0.14     0.14     1 
0360323929   39.98403   -105.44507     0.10      0.05     0.11     1 
0360323930   39.98418   -105.40572     0.14      0.15     0.20     1 
0360323931   39.98431   -105.36637     0.20      0.24     0.31     1 
0360323932   39.98443   -105.32701     0.28      0.26     0.38     1 
0360323933   39.98453   -105.28766     0.45      0.33     0.56     2 
0360323935   39.98470   -105.20895     0.11      0.26     0.28     1 
0360323979   39.95014   -106.42818     0.47     -0.25     0.54     2 
0360323983   39.95197   -106.27089     0.73      0.06     0.73     2 
0360323987   39.95359   -106.11358     0.53      0.30     0.61     2 
0360323988   39.95396   -106.07425     0.26      0.37     0.46     1 
0360323989   39.95432   -106.03492     0.23      0.21     0.31     1 
0360323992   39.95531   -105.91693     0.26      0.16     0.31     1 
0360323993   39.95562   -105.87759     0.36      0.06     0.37     1 
0360323994   39.95591   -105.83826     0.18      0.02     0.18     1 
0360323995   39.95619   -105.79893     0.14     -0.00     0.14     1 
0360323996   39.95645   -105.75959     0.21      0.21     0.29     1 
0360323997   39.95670   -105.72026     0.05      0.25     0.25     1 
